dataset;filename;result_id;is_update_of_id;start_time;end_time;start_frequency;end_frequency;annotation;annotator;annotator_expertise;start_datetime;end_datetime;is_box;type;confidence_indicator_label;confidence_indicator_level;comments;signal_quality;signal_start_frequency;signal_end_frequency;signal_relative_max_frequency_count;signal_relative_min_frequency_count;signal_has_harmonics;signal_trend;signal_steps_count;created_at_phase
MADW;2020_01_18_08_00_00_000000+0000.wav;497249;;0.0;3600.0;0.0;100.0;Minke whale;lleboul;;2020-01-18T08:00:00.000+00:00;2020-01-18T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_18_08_00_00_000000+0000.wav;497250;;1952.04475612639;2396.83240091403;55.0;100.0;Minke whale;lleboul;;2020-01-18T08:32:32.044+00:00;2020-01-18T08:39:56.832+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_19_19_00_00_000000+0000.wav;496654;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-19T19:00:00.000+00:00;2020-01-19T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_20_05_00_00_000000+0000.wav;496655;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-20T05:00:00.000+00:00;2020-01-20T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_20_05_00_00_000000+0000.wav;496656;;39.0040185958553;3574.61192971397;4.0;52.0;Airgun;lleboul;;2020-01-20T05:00:39.004+00:00;2020-01-20T05:59:34.611+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_20_11_00_00_000000+0000.wav;496657;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-20T11:00:00.000+00:00;2020-01-20T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_20_11_00_00_000000+0000.wav;496658;;23.1187455677252;3599.57450161532;0.0;46.0;Airgun;lleboul;;2020-01-20T11:00:23.118+00:00;2020-01-20T11:59:59.574+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_20_19_00_00_000000+0000.wav;496659;;18.5800961311165;3597.30517689701;4.0;41.0;Airgun;lleboul;;2020-01-20T19:00:18.580+00:00;2020-01-20T19:59:57.305+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_03_00_00_000000+0000.wav;496660;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-21T03:00:00.000+00:00;2020-01-21T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_08_00_00_000000+0000.wav;496680;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-21T08:00:00.000+00:00;2020-01-21T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_08_00_00_000000+0000.wav;496681;;0.0;3574.61192971397;4.0;58.0;Airgun;lleboul;;2020-01-21T08:00:00.000+00:00;2020-01-21T08:59:34.611+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_12_00_00_000000+0000.wav;496682;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-21T12:00:00.000+00:00;2020-01-21T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_12_00_00_000000+0000.wav;496683;;4.96414782129068;3595.03585217871;0.0;48.0;Airgun;lleboul;;2020-01-21T12:00:04.964+00:00;2020-01-21T12:59:55.035+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_12_00_00_000000+0000.wav;496695;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-21T12:00:00.000+00:00;2020-01-21T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_17_00_00_000000+0000.wav;496696;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-21T17:00:00.000+00:00;2020-01-21T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_17_00_00_000000+0000.wav;496697;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-21T17:00:00.000+00:00;2020-01-21T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_17_00_00_000000+0000.wav;496698;;18.5800961311165;3595.03585217871;2.0;25.0;Airgun;lleboul;;2020-01-21T17:00:18.580+00:00;2020-01-21T17:59:55.035+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_23_00_00_000000+0000.wav;496699;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-21T23:00:00.000+00:00;2020-01-22T00:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_21_23_00_00_000000+0000.wav;496700;;39.0040185958553;3570.07328027736;5.0;46.0;Airgun;lleboul;;2020-01-21T23:00:39.004+00:00;2020-01-21T23:59:30.073+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_17_00_00_000000+0000.wav;496701;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-22T17:00:00.000+00:00;2020-01-22T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_19_00_00_000000+0000.wav;496702;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-22T19:00:00.000+00:00;2020-01-22T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_19_00_00_000000+0000.wav;496703;;11.7721219762036;3574.61192971397;4.0;60.0;Airgun;lleboul;;2020-01-22T19:00:11.772+00:00;2020-01-22T19:59:34.611+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_22_00_00_000000+0000.wav;496704;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-22T22:00:00.000+00:00;2020-01-22T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_22_00_00_000000+0000.wav;496705;;4.96414782129068;3583.68922858719;4.0;28.0;Airgun;lleboul;;2020-01-22T22:00:04.964+00:00;2020-01-22T22:59:43.689+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_22_22_00_00_000000+0000.wav;501082;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-22T22:00:00.000+00:00;2020-01-22T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_02_00_00_000000+0000.wav;496706;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-23T02:00:00.000+00:00;2020-01-23T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_02_00_00_000000+0000.wav;496707;;4.96414782129068;3574.61192971397;1.0;38.0;Airgun;lleboul;;2020-01-23T02:00:04.964+00:00;2020-01-23T02:59:34.611+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_02_00_00_000000+0000.wav;501083;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-01-23T02:00:00.000+00:00;2020-01-23T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_07_00_00_000000+0000.wav;496708;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-23T07:00:00.000+00:00;2020-01-23T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_07_00_00_000000+0000.wav;496709;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-23T07:00:00.000+00:00;2020-01-23T08:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_07_00_00_000000+0000.wav;496710;;16.3107714128122;3590.4972027421;4.0;15.0;Airgun;lleboul;;2020-01-23T07:00:16.310+00:00;2020-01-23T07:59:50.497+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_12_00_00_000000+0000.wav;496719;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-23T12:00:00.000+00:00;2020-01-23T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_23_12_00_00_000000+0000.wav;496720;;32.1960444409424;3581.41990386888;2.0;43.0;Airgun;lleboul;;2020-01-23T12:00:32.196+00:00;2020-01-23T12:59:41.419+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_24_08_00_00_000000+0000.wav;496721;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-24T08:00:00.000+00:00;2020-01-24T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_24_16_00_00_000000+0000.wav;496722;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-24T16:00:00.000+00:00;2020-01-24T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_24_16_00_00_000000+0000.wav;496723;;54.8892916239855;3565.53463084075;4.0;48.0;Airgun;lleboul;;2020-01-24T16:00:54.889+00:00;2020-01-24T16:59:25.534+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_24_16_00_00_000000+0000.wav;496724;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-24T16:00:00.000+00:00;2020-01-24T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_05_00_00_000000+0000.wav;496725;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-25T05:00:00.000+00:00;2020-01-25T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_05_00_00_000000+0000.wav;496726;;9.5027972578993;3517.87881175636;1.0;56.0;Airgun;lleboul;;2020-01-25T05:00:09.502+00:00;2020-01-25T05:58:37.878+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_05_00_00_000000+0000.wav;496727;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-25T05:00:00.000+00:00;2020-01-25T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_18_00_00_000000+0000.wav;496741;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-25T18:00:00.000+00:00;2020-01-25T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_23_00_00_000000+0000.wav;496742;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-25T23:00:00.000+00:00;2020-01-26T00:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_25_23_00_00_000000+0000.wav;496743;;0.0;3583.68922858719;5.0;97.0;Airgun;lleboul;;2020-01-25T23:00:00.000+00:00;2020-01-25T23:59:43.689+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_05_00_00_000000+0000.wav;496744;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-26T05:00:00.000+00:00;2020-01-26T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_05_00_00_000000+0000.wav;496745;;1421.02277204318;2973.24087936333;4.0;37.0;Airgun;lleboul;;2020-01-26T05:23:41.022+00:00;2020-01-26T05:49:33.240+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_05_00_00_000000+0000.wav;496746;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-26T05:00:00.000+00:00;2020-01-26T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_21_00_00_000000+0000.wav;496747;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-26T21:00:00.000+00:00;2020-01-26T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_21_00_00_000000+0000.wav;496748;;11.7721219762036;3570.07328027736;1.0;54.0;Airgun;lleboul;;2020-01-26T21:00:11.772+00:00;2020-01-26T21:59:30.073+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_26_21_00_00_000000+0000.wav;496749;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-26T21:00:00.000+00:00;2020-01-26T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_27_12_00_00_000000+0000.wav;496750;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-27T12:00:00.000+00:00;2020-01-27T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_27_18_00_00_000000+0000.wav;496751;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-27T18:00:00.000+00:00;2020-01-27T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_27_22_00_00_000000+0000.wav;496752;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-27T22:00:00.000+00:00;2020-01-27T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_28_11_00_00_000000+0000.wav;496753;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-28T11:00:00.000+00:00;2020-01-28T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_28_20_00_00_000000+0000.wav;496754;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-28T20:00:00.000+00:00;2020-01-28T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_28_20_00_00_000000+0000.wav;496755;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-28T20:00:00.000+00:00;2020-01-28T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_28_20_00_00_000000+0000.wav;496756;;18.5800961311165;3583.68922858719;3.0;43.0;Airgun;lleboul;;2020-01-28T20:00:18.580+00:00;2020-01-28T20:59:43.689+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_29_15_00_00_000000+0000.wav;496757;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-29T15:00:00.000+00:00;2020-01-29T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_29_15_00_00_000000+0000.wav;496758;;16.3107714128122;3536.0334095028;2.0;55.0;Airgun;lleboul;;2020-01-29T15:00:16.310+00:00;2020-01-29T15:58:56.033+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_29_16_00_00_000000+0000.wav;496759;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-29T16:00:00.000+00:00;2020-01-29T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_29_16_00_00_000000+0000.wav;496760;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-29T16:00:00.000+00:00;2020-01-29T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_29_16_00_00_000000+0000.wav;496761;;3.82948546213853;3599.14900323064;1.0;56.0;Airgun;lleboul;;2020-01-29T16:00:03.829+00:00;2020-01-29T16:59:59.149+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_30_21_00_00_000000+0000.wav;496762;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-30T21:00:00.000+00:00;2020-01-30T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_31_04_00_00_000000+0000.wav;496763;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-31T04:00:00.000+00:00;2020-01-31T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_31_04_00_00_000000+0000.wav;496764;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-01-31T04:00:00.000+00:00;2020-01-31T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_31_04_00_00_000000+0000.wav;496765;;18.5800961311165;3599.57450161532;1.0;23.0;Airgun;lleboul;;2020-01-31T04:00:18.580+00:00;2020-01-31T04:59:59.574+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
MADW;2020_01_31_21_00_00_000000+0000.wav;496766;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-01-31T21:00:00.000+00:00;2020-01-31T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_01_31_21_00_00_000000+0000.wav;501085;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-01-31T21:00:00.000+00:00;2020-01-31T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_02_01_03_00_00_000000+0000.wav;496767;;0.0;3600.0;0.0;100.0;Airgun;lleboul;;2020-02-01T03:00:00.000+00:00;2020-02-01T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
MADW;2020_02_01_03_00_00_000000+0000.wav;496768;;0.0;3595.03585217871;2.0;75.0;Airgun;lleboul;;2020-02-01T03:00:00.000+00:00;2020-02-01T03:59:55.035+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
